idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
79979,ASPIRADOR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18634,ASS ENC VIANFLEX EXECUTIVA ALTA CE PRETA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18618,ASS/ENC 1010 DIR LISA TEC JS025 AZL/MESC VIAN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
25340,ASSADEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18201,ASSENTO PREMIER KRONA BRANCO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
16921,ASSENTO SANITARIO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21858,ASSENTO SANITARIO ALMOFADADO REDONDO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
43296,ASSENTO UNIVERSAL DECA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18632,ASSENTO/ENCOSTO SECRETARIA INJ. -185 AZUL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
82704,ASSEPTEGEL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
76146,ATADURA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22945,ATF TDX DEXRON III 500ML,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
31628,ATLAS TRINCHA 395 X 3,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71719,ATUM,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19745,AUT DIESEL FUEL TREATMENT,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21248,AUT VISAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
73137,AUT VISAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
26395,AUTO STOP,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22983,AUTO TRANSFORMADOR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
27218,AUTOMATICO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
23015,"AV ARGOLA MADEIRA 4,5CM PC10 MARFIM MOGNO MARROM",F,9,130,280,Uso e consumo,Consumo,Uso e consumo
13110,AV ARGOLA PEROLA 40MM PC 10,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
13183,AV FLOR P ARRANJO CORES SORTIDAS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
86963,AV LETRAS NUMEROS MADEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
51286,AV SUPLA SOUSPLAST 32CM ACRILICO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17840,AV SUPLA SOUSPLAST 33CM ROYALLE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22924,AV TEC,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17142,"AV TEC CETIM 3,00 LARG VISION BRANYL NACIONAL",F,9,130,280,Uso e consumo,Consumo,Uso e consumo
80900,AV TEC JUTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
87676,AVE FIESTA SEARA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89447,AVEIA FLOCOS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84302,AVENTAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22485,AVENTAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
72795,AVENTAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71941,AVENTAL PVC,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
61326,AVENTAL SIMPLES,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
80044,AZEITE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
26176,AZEITE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
80034,AZEITONA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
25738,AZEITONA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
35581,AZUL PEPSI EXTRA RAPIDO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
29821,AZUL SURREAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21856,BACIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89156,BACIA CONVENCIONAL VOGUE PLUS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18195,BACIA RAVENA BRANCO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
80013,BACON,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
61771,BACON,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
25519,BAGAGEIRO MOTO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
86217,BALA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17915,BALA BOAVISTENSE HAPPY FRUTA PCT 1X1 600G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20148,BALA DORI LUA CHEIA FRUTAS UND 1X1 700G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
86222,BALA FRUTAS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85460,BALA PERSONALIZADA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20146,BALA RICLAN FREEGELS RECH.MORANGO UND 1X1 548G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17913,BALA SANTA FE AZEDINHA MAST. UND 1X1,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20150,BALA SANTA FE FRUTAS MAST. UND 1X1 700G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
30419,BALAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85652,BALÃO IMPORTADO 18 METALIZADO ESTRELA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
87270,BALAO METALICO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85644,BALAO METALIZADO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17120,BALCAO DE SERVICOS MDF PANAN INDUSTRIA,T,9,130,280,Uso e consumo,Consumo,Uso e consumo
27974,BALCAO SERVIÇO MDF PANAN INDUSTRIA 94036000,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20719,BALDE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
58365,BALDE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
59989,BALDE ESPREMEDOR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
74383,BALDE PLAST,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
70859,BALDE PLAST,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
23255,BALOON,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22447,BALUN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
76853,BANANA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
53043,BANANA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88360,BANANA CBA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88918,BANANA M375/DF3323 10890 - CASA REAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85356,BANCADA MDF,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68288,BANCO VW,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
28000,BANDEIJA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89687,BANDEIJA INOX,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
74548,BANDEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
57816,BANDEIRAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
57818,BANDEIROLA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84547,BANDEJA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
23357,BANDEJA FIXA (RACK),F,9,130,280,Uso e consumo,Consumo,Uso e consumo
26379,BANDEJA FIXA FRONTAL (RACK),F,9,130,280,Uso e consumo,Consumo,Uso e consumo
27698,BANDEJA INOX 58X32X3CM,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
77902,BANDEJA JUNINO FOGUEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85115,BANDEJA TRAPEZIO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
36141,BANER PANAN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84541,BANHEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
51029,BANNER,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89838,BARBANTE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71653,BARBEADOR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
34170,BARDAHL ANTIC.P/RADIADORES 1LT,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19562,BARDAHL RADCLEAN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21520,BARRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89158,BARRA APOIO RETA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
72020,BARRA CHATA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89637,BARRA DE FERRO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71939,BARRA DIR CURTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89279,BARRA DIREÇÃO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
78254,BARRA DIREÇAO CURTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71493,BARRA ROSCA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17385,BARRA ROSCAVEL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
48659,BARRA ROSQUEADA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21840,BARRAMENTO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84484,BARRAMENTO PENTI,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85046,BARRIL 50 LITROS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21125,BASE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18636,BASE 4 PES PARA CADEIRA 181/185F-E - 0061,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85181,BASE DE MESA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
78361,BASE FIXA DIRET S PTA 560 VIANFLEX,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
52302,BASE FIXA SEC PALITO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18624,BASE GIRAT.BACK SYSTEM A GAS-1 MOV,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
63312,BASE MOUSE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71945,BASE P/CAD EXEC BAC PT FRISOKAR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19741,BASE SEP. DE PAPEL SCX 4200/4828,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18642,BAT PARAF DEWALT 1/2 20V 2BAT DCD7781D2-BR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
25750,BATATA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
81997,BATATA DOCE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
75605,BATATA PALHA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
31638,BATENTE AMORTECEDOR DIANT.,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84464,BATENTE MB 4151 SUP PAR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
52260,BATENTE SUSPENS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
33203,BATERIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17470,BATERIA 12V COM 150AH MAGNETI MARELLI,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
66952,BATERIA 9 V,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
75129,BATERIA ALCALINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
30145,BATERIA FREEDOM ESTAC DF1000 70AH/CR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17472,BATERIA HELIAR FREEDOM DF1000 (60MP),F,9,130,280,Uso e consumo,Consumo,Uso e consumo
31688,BATERIA LITHIUM-CR2477N RENATA OU CR2477 PANASONIC,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
79436,BATERIA LITIO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85785,BATERIA P/ CENTRAL DE ALARME 12V,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
43825,BATERIA RECARREGAVEL 12V 2.2AH,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85648,BATERIA SELADA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21762,BATERIA SELADA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19899,BATERIA SELADA 12 V 7AMP,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68186,BATERIA TITAN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83266,BATON BRINDE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
48667,BAU,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
63909,BD 50L AGUA DESMINERALIZADA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89463,BEB AMENDOA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89465,BEB CASTANHA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88039,BEB LACTEA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19089,BEB.E COMPOSTO LACTEO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19091,"BEB.E COMPOSTO LACTEO CHOC.UHT 8X2,5 OUROLAC IPC",F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89445,BEBIDA LACTEA CAROLINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
41446,BEBIDA LACTEO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17166,BEGONIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20060,BEMATECH IMPFRESSORA TERMICA MP 4200 STANDARD BRASIL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
69566,BENDIX PT. PAL DOBL GRAND SIEN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19156,BENJAMIN 2 SAIDAS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88940,BERINGELA M375/DF4873W 10886 - CASA REAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
26445,BIC A26,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
81703,BIC LACTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
87706,BICICLETA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
74107,BICO DE SAIDA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22928,BICO INJETOR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
24119,BICO PARA PNEUS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85119,BICO PNEU,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
32622,BIELA TITAN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
70408,BIELETA ESTABILIZADOR DT,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
81429,BIS LACTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17136,BISCOITO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89289,BISCOITO BELISCAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17132,BISCOITO DALLAS BUTTER CRACK UND 1X1 400G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17134,BISCOITO DALLAS ROSQUINHA CHOCOLATE PCT 1X1 400G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
75607,BISCOITO LACTA WAFER AMANDITA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
81425,BISCOITO OREO RECHEADA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
57732,BISNAGA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
87452,BISNAGUINHA BAUDUCO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
53041,BISNAGUITO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85420,BIT PONTA DUPLA 1/4X65 N2 SATA ST59385ST,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
74023,BITS PHILLIPS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17911,BL IMPRESSAO P/B A4 SIMPLES,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
46224,BLAZER FEM MANGA LONGA FORRADO TEC TWO WEY,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
23663,BLOCO ADESIVO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
26814,BLOCO ADESIVO 38*50 3M 4 UND NOTEFIX AM NF,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
69660,BLOCO ANOTACOES,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
57862,BLOCO AUTONOMO LUZ EMERGENCIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
40685,BLOCO CONT SIMP,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
79769,BLOCO CONTATO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
32550,BLOCO FECHAMENTO 1002,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
82508,BLOCO OTICO TITAN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20704,BLOCO SANITARIO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88101,BLOQUEADOR SOLAR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17700,BOB FILME PE 50CM KG STRETCH,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
61928,BOB ZINCALUME,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
87569,BOBINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
77692,BOBINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
74095,BOBINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
78603,BOBINA 57  CAIXA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
69562,BOBINA BOLHA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68632,BOBINA BOLHA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18426,BOBINA CALCULAR 1V 57MM BRASIL FORM,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
40071,BOBINA COUCHE 60 CN UN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18029,BOBINA FILME STRETCH 500M DS (78) - DENIS GARCIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
70835,BOBINA KRAFT,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68430,BOBINA KRAFT,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
36739,BOBINA KRAFT MIX 40CM X 60G UN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
38535,BOBINA KRAFT MIX 60CM X 60G UN,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20842,BOBINA PAPEL KRAFT COMERC.NATURAL PILAR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
37055,BOBINA PERSONA TERM 360MT,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17648,"BOBINA STRETCH 500X0,25 C/ 260 MTS MANULI FITASA",F,9,130,280,Uso e consumo,Consumo,Uso e consumo
32069,BOBINA TERMICA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
73931,BOBINA TERMICA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17474,BOBINA TERMICA 48GR PERSONALIZADA 500MT REVENDAS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
27190,BOBINA TERMICA 80X40 AMARELA CX30 MAXPRI,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18031,"BOBINAS PLASTICO BOLHA 1,20 X 100MT 100% VIRGEM",F,9,130,280,Uso e consumo,Consumo,Uso e consumo
81441,BOCAL DECORLUX,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17771,BOIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21628,BOIA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21218,BOIA ELETRICA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
25714,BOLA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
25569,BOLA NATAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
75085,BOLINHA DE QUEIJO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22565,BOLO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83810,BOLO CASEIRO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88983,BOLO DE FRUTAS COM MORANGOS 72/298-2175 9739 - CASA REAL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
89332,BOLO DE LARANJA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
20281,BOLSA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
50549,BOLSA EM NYLON,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
59355,BOLSA PNEUMATICA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
51147,BOM AR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
37692,BOMBA AGUA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
47380,BOMBA DE AR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
79079,BOMBA DE INCENDIO 10,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
87680,BOMBA DE OLEO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21214,BOMBA ELETRICA BICO FINO 24V (107.0405),F,9,130,280,Uso e consumo,Consumo,Uso e consumo
69842,BOMBA HIDRAULICA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
76938,BOMBA OLEO MOTOR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
85321,BOMBA P AR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
80054,BOMBOM,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18907,BOMBOM,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18909,BOMBOM NESTLE ESPECIALIDADES CX 1X1 400G,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
52915,BOMBONA 5 LTS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
56353,BOMBONA TRANSP,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
61735,BONECA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
61737,BONECO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83287,BONECOS DIVERSOS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
27924,BORBOLETA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71655,BORDADO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
75067,BORDADO A,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18069,BORRACHA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18428,BORRACHA BRANCA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83727,BORRACHA FIXAO PARALAMAS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
63594,BORRACHA PARA FLEXIVEL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
21686,BORRACHA PARA RODO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83865,BORRACHA PEDALEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
52069,BORRACHA SILICONE P U,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
33471,"BORRACHA SUPER 40 MERCUR 3,3X2,3X0,08CM",F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88065,BOTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
22167,BOTA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
50405,BOTA CANO LONGO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
47268,BOTA IMP PU BIDENSIDADE S BICO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
70310,BOTA MARROM,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
67309,BOTA SEMI IMPERMEAVEL,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
40707,BOTAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
53163,BOTAO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83093,BOTAO CAPACETE,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
57953,BOTAO COGUMELO COMPLETO C RETENÇÃO VM LUKMA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68875,BOTAO COMANDO DUPLO C NEON 1NE BORDA RD LUKMA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
48497,BOTAO DAKO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
51268,BOTÃO DE CORREÇÃO LAMINA PRETO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
52091,BOTAO GELADO TORNEIRA PRETO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
52089,BOTAO TORNEIRA NATURAL PRETO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
16741,BOTAO VIDRO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
41648,BOTIJAO TERMOPLASTICO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
86142,BOTINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
71694,BOTINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
69171,BOTINA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18087,BOTINA BRACOL NR 43 CA: 26446,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
79539,BOTINA HYBRID,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88099,BOTINA NOBUQUE 36,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83993,BOTINA NOBUQUE 37,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88097,BOTINA NOBUQUE 39,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83995,BOTINA NOBUQUE 40,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83997,BOTINA NOBUQUE 41,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84005,BOTINA NOBUQUE 42,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
83999,BOTINA NOBUQUE 44,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84001,BOTINA NOBUQUE 45,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
84003,BOTINA SEG MARLUVAS 42,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
28259,BOTOEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
17164,BOTOES DE ROSAS,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
86331,BOTTON PERSONALIZADO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
56345,BOX PRETO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
23881,BOX RETO,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
88628,BR ATF TA 500ML,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
77965,BR TOP TURBO 3L,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
18870,BRACADEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68484,BRACADEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
68476,BRACADEIRA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19381,BRACADEIRA - M DIESEL CAMINHOES E ONIBUS LTDA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
19498,BRACADEIRA FIO 400X72 BR VANDER,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
31920,BRACO TIPO CORSA PTO FBR-0077 FRISOKAR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
31922,BRACO TIPO CORSA PTO FBR-0077 FRISOKAR,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
24411,BRAHMA,F,9,130,280,Uso e consumo,Consumo,Uso e consumo
