IDCLIFOR,NOME,FONE1,FONE2,FONECELULAR,EMAIL,DESCRCIDADE
89443,CONDOMINIO EDFICIO MONTE CARLO,6733247690,,,,CAMPO GRANDE
3926,CONDOMINIO EDIF. PARQUE DAS NACOES,,6733271605 ,67992192289,alternativa05.financeiro@gmail.com,CAMPO GRANDE
30397,CONDOMINIO EDIFICIO  WINDSOR,6733521857,,67992918828,financeiro@admcarvalho.com.br,CAMPO GRANDE
35458,CONDOMINIO EDIFICIO ARTHUR DE VASCONCELLOS,6730255246,,,,CAMPO GRANDE
50456,CONDOMINIO EDIFICIO BELFORT,6733054151,,67982080064,ivan_qualicon@hotmail.com,CAMPO GRANDE
77127,CONDOMINIO EDIFICIO BRISTOL PARK,6730281799,,67999306869,duailibiadm.marilda@gmail.com,CAMPO GRANDE
16622,CONDOMINIO EDIFICIO CHAMPS ELYSEES,6733212930,,67999827742,,CAMPO GRANDE
70888,CONDOMINIO EDIFICIO CLARICE LISPECTOR,6733262568,,67999973831,claricelispectorms@gmail.com,CAMPO GRANDE
13129,CONDOMINIO EDIFICIO CLERMONT FERRAND,,,67992570030,clermontferrand1011@gmail.com,CAMPO GRANDE
97750,CONDOMINIO EDIFICIO CONCORDE,           ,,67992992010,,CAMPO GRANDE
81647,CONDOMINIO EDIFICIO COSTA DO MARFIN,67984012468,6733214426,,,CAMPO GRANDE
24385,CONDOMINIO EDIFICIO DA VINCI,6733273300,,,FARAIDES@TERRA.COM.BR;atendimento@quallygestaopredial.com.br,CAMPO GRANDE
71306,CONDOMINIO EDIFICIO DIJON,6730268552,,67999838338,reginadp@terra.com.br;supervisaocgr@geconcondominios.com.br,CAMPO GRANDE
99155,CONDOMINIO EDIFICIO DONA NETA,6733266175,,67999848834,FINANCEIRO@BSBMAIS.COM.BR,CAMPO GRANDE
9735,CONDOMINIO EDIFICIO DUBAI,6732113506,,67992477866,edificiodubai@hotmail.com,CAMPO GRANDE
89516,CONDOMINIO EDIFICIO GEMINI,6730254539,,67999838200,,CAMPO GRANDE
76149,CONDOMINIO EDIFICIO GENEVE,           ,,67992131345,,CAMPO GRANDE
68196,CONDOMINIO EDIFICIO GOLDEN TOWER,6733822806,,67992638344,,CAMPO GRANDE
779,CONDOMINIO EDIFICIO GRAND TOWER,6733268643 ,,67984011959,alternativa04.financeiro@gmail.com,CAMPO GRANDE
45323,CONDOMINIO EDIFICIO HILL TOWER,67999123763,,,,CAMPO GRANDE
29255,CONDOMINIO EDIFICIO IMPERADOR,6733240677,,67991497681,alternativa03.financeiro@gmail.com,CAMPO GRANDE
42407,CONDOMINIO EDIFICIO JARDIM PROVENCE,6732114329,,67991437494,,CAMPO GRANDE
30119,CONDOMINIO EDIFICIO JARDINS DO PARQUE,67992159533,,67993088605,financeiro@bsbmais.com.br,CAMPO GRANDE
98914,CONDOMINIO EDIFICIO JOSE DIAS DE CARVALHO,           ,,67999826600,,CAMPO GRANDE
2974,CONDOMINIO EDIFICIO LEBLON,6732010972,,67991325649,edificioleblon@hotmail.com;jparruda540@hotmail.com,CAMPO GRANDE
25029,CONDOMINIO EDIFICIO LEONARDO DA VINCI,6733523609,,67984274272,,CAMPO GRANDE
40358,CONDOMINIO EDIFICIO LIEGE,6730297320,,67992031659,liegeresidence@gmail.com,CAMPO GRANDE
66455,CONDOMINIO EDIFICIO MAISON CLASSIC,6733834129,,,israeladrianasilvaraujo787@gmail.com,CAMPO GRANDE
57997,CONDOMINIO EDIFICIO MANHATTAN,6733831581,,67984283400,condedfmanhattan@gmail.com,CAMPO GRANDE
119513,CONDOMINIO EDIFICIO MANOEL DE BARROS,6730290881,,67984742867,financeiro@alternativaadm.com.br;condmanoeldebarros@hotmail.com,CAMPO GRANDE
46768,CONDOMINIO EDIFICIO MONT CLAIR,           ,,67999008579,,CAMPO GRANDE
53996,CONDOMINIO EDIFICIO MONT SERRAT,           ,,67981712966,,CAMPO GRANDE
4252,CONDOMINIO EDIFICIO MONTVERT,6733210469,6733210469 ,67998396263,,CAMPO GRANDE
88485,CONDOMINIO EDIFICIO NAPOLI,           ,,67981121876,,CAMPO GRANDE
58245,CONDOMINIO EDIFICIO OLIVEIRA LIMA,6733062931,,67981199005,CONDOLIMA@HOTMAIL.COM,CAMPO GRANDE
11519,CONDOMINIO EDIFICIO OURO PRETO,6733828953 ,,67998784825,edificioouropretocgr@gmail.com,CAMPO GRANDE
116513,CONDOMINIO EDIFICIO PABLO PICASSO,6730257907,,67992488599,condominioedificiopablopicasso@gmail.com,CAMPO GRANDE
71319,CONDOMINIO EDIFICIO PITANGUEIRAS,6733245963,,67999231976,,CAMPO GRANDE
28562,CONDOMINIO EDIFICIO POLARIS,67999814332,,,,CAMPO GRANDE
10902,CONDOMINIO EDIFICIO PORTAL DAS FLORES,6732725422 ,,,condominioportaldasflores@hotmail.com,SIDROLANDIA
98488,CONDOMINIO EDIFICIO PUNTA DEL ESTE,           ,,67981220345,,CAMPO GRANDE
47038,CONDOMINIO EDIFICIO RENOIR,6733273790,,67991487658,renoircgr@hotmail.com,CAMPO GRANDE
97269,CONDOMINIO EDIFICIO RESIDENCIAL ALVORADA,           ,,67999697161,,CAMPO GRANDE
118183,CONDOMINIO EDIFICIO ROYAL PARK,6733216565,,67999126708,,CAMPO GRANDE
22381,CONDOMINIO EDIFICIO SALVADOR DALI,6733052100,,67984413440,corpodiretivodali@gmail.com,CAMPO GRANDE
50492,CONDOMINIO EDIFICIO SAN JUAN,67999835356,,,,CAMPO GRANDE
98658,Condominio Edificio Solar Das Garcas,           ,,67999839339,,CAMPO GRANDE
11757,CONDOMINIO EDIFICIO SOLAR DO PANTANAL,6733214482,,,CONDSOLARDOPANTANAL@OUTLOOK.COM,CAMPO GRANDE
40202,CONDOMINIO EDIFICIO SOLAR DO SAO FRANCISCO,6733560489,,67999828115,ssfrancisco2014@hotmail.com,CAMPO GRANDE
70121,CONDOMINIO EDIFICIO SOLAR VERNIER,           ,,67981212424,cond.solarvernier@gmail.com,CAMPO GRANDE
49400,CONDOMINIO EDIFICIO TOWER SAN RAFAEL,           ,,,,CAMPO GRANDE
85587,CONDOMINIO EDIFICIO TWIN TOWER,6730293211,,67999999548,contato@alternativaprimeadm.com.br,CAMPO GRANDE
44147,CONDOMINIO EDIFICIO VERMONT,6730263673,,67981142627,,CAMPO GRANDE
83561,CONDOMINIO EDIFICIO VILA RICA,6733247331,,67999364050,contatosindicoedvilarica@yahoo.com,CAMPO GRANDE
72340,CONDOMINIO EDIFICIO VILA ROMANA,           ,,67996439413,,CAMPO GRANDE
64896,CONDOMINIO EDIFICIO VILAGGIO DI ROMA,6733515426,,67999854121,,CAMPO GRANDE
31385,CONDOMINIO EDIFICIO YES,6730468002,,67992400133,condiminioyes@outlook.com,CAMPO GRANDE
10940,CONDOMINIO EDIICIO CARTIER,6733256387 ,,67992594423,gloriafaker@hotmail.com,CAMPO GRANDE
31345,CONDOMINIO GARDEN BOTANIC,6730297043,6733567759,67992031659,atendimento@quallygestaopredial.com.br,CAMPO GRANDE
39495,CONDOMINIO GOLDEN GATE PARK,6730277628,,67999811515,,CAMPO GRANDE
78396,CONDOMINIO GREEN LIFE RESIDENCE,           ,,67981629272,,CAMPO GRANDE
13488,CONDOMINIO ILHA SERENA,6732222269,,67984547795,milenabfontoura@gmail.com,CAMPO GRANDE
73895,CONDOMINIO IMPERIA RESIDENZIALE,6730297320,,67992312963,gerencia2@quallygestaopredial.com.br;contasapagargually@gmail.com,CAMPO GRANDE
72981,CONDOMINIO JARDIM DAS PAINEIRAS,,,67991961698,jppaineiras1001@gmail.com,CAMPO GRANDE
1077,CONDOMINIO JARDINS DO JATOBA,6733131000,,67999858634,deborah@nzharquitetura.com,CAMPO GRANDE
90665,CONDOMINIO JOOY STYLE,           ,6732018065,67991498631,VIRTUACONTABILIDADE@GMAIL.COM;CONVERSECOMOSINDICO@GMAIL.COM,CAMPO GRANDE
93569,CONDOMINIO MARTINICA,6733519104,,67999728887,condominiomartinica2023@gmail.com,CAMPO GRANDE
97079,CONDOMINIO MATISSE RESIDENCES,           ,,67981761144,carbone.vc@gmail.com,CAMPO GRANDE
15058,CONDOMINIO MEDICO E ODONTOLOGICO,6730252030,,67992419695,consultoriodrmarcos@hotmail.com,CAMPO GRANDE
78231,CONDOMINIO MERIDIAN RESIDENCE,           ,,67992138985,pjohnkleber@gmail.com;financeiro@bsbmais.com.br,CAMPO GRANDE
98809,CONDOMINIO MUV.IN,6733492359,,67984492460,cavalcantecontabilidade1996@gmail.com,CAMPO GRANDE
81452,CONDOMINIO PARK AVENUE RESIDENCES,           ,,67991334433,,CAMPO GRANDE
60231,CONDOMINIO PARQUE CACHOEIRA,6733410730,,67999811680,,CAMPO GRANDE
90170,CONDOMINIO PARQUE CASTELO DI MOURA,           ,,67999273925,,CAMPO GRANDE
54417,CONDOMINIO PARQUE RES. ARQUITETO EUDES COSTA,6733017944,,,,CAMPO GRANDE
5677,CONDOMINIO PARQUE RESIDENCIAL DOS FLAMINGOS,6733617501 ,,67992512919,residencial.flamingos@hotmail.com,CAMPO GRANDE
55497,CONDOMINIO PASSARELA PARK PRIME,,,67999832625,,CAMPO GRANDE
2322,CONDOMINIO PESQUEIRO NOVA ERA,,,67999335020,mbortiz60@gmail.com,CAMPO GRANDE
64987,CONDOMINIO PLAZA MAYOR,6730297320,,,contato@quallygestaopredial.com.br,CAMPO GRANDE
84481,CONDOMINIO RECIDENCIAL SANTA MARIA,           ,,67981160078,,MARACAJU
87680,CONDOMINIO RESID. VILLAS CATALUNHA 1,           ,,67992126886,financeiro@condominizaradm.com.br,CAMPO GRANDE
84509,CONDOMINIO RESIDENCIA  VILAS BOAS,           ,,67999593924,,CAMPO GRANDE
73190,CONDOMINIO RESIDENCIAL ABAETE,,,67999564848,residencialabaete@gmail.com,CAMPO GRANDE
47336,CONDOMINIO RESIDENCIAL ANDALUCIA,           ,,67996025252,,CAMPO GRANDE
99094,CONDOMINIO RESIDENCIAL ANDORINHAS,           ,,67992140704,condresidandorinhas107@gmail.com,CAMPO GRANDE
72815,CONDOMINIO RESIDENCIAL AROEIRA II,           ,,67993366013,,CAMPO GRANDE
3867,CONDOMINIO RESIDENCIAL ARUBA,6733526945 ,,,,CAMPO GRANDE
26423,CONDOMINIO RESIDENCIAL BAHREIN,6730281667,,67998525277,edificiobahrein@gmail.com,CAMPO GRANDE
57373,CONDOMINIO RESIDENCIAL BOULEVARD VERANEIO,           ,,67999374651,condveraneiooulevard1@gmail.com,CAMPO GRANDE
7406,CONDOMINIO RESIDENCIAL BRISA DA MATA,,,67981010666,financeiro@duailibievaz.com.br,CAMPO GRANDE
86637,CONDOMINIO RESIDENCIAL CASTELLO DI UDINE,           ,,67999273925,wilsonprosindico@gmail.com;realtimeadmcg@gmail.com,CAMPO GRANDE
95500,CONDOMINIO RESIDENCIAL DE MONTALCINO,6232124138,,67999273925,contato@rmcontabiidade-go.com.br,CAMPO GRANDE
88951,CONDOMINIO RESIDENCIAL DIAMOND,6730254641,,67998087796,ludmila.insfran@hotmail.com,CAMPO GRANDE
68888,CONDOMINIO RESIDENCIAL ITACIRA,6733870352,,,wilsonprosindico@gmail.com;realtimeadmcg@gmail.com,CAMPO GRANDE
93594,CONDOMINIO RESIDENCIAL ITAPEMA,           ,,67999011308,,CAMPO GRANDE
88792,CONDOMINIO RESIDENCIAL JARDIM DI FIORI,67992669713,,67996167347,jardimdifiori.adm@gmail.com,CAMPO GRANDE
46054,CONDOMINIO RESIDENCIAL MORADA DO PARQUE,67991070795,,67981277255,contasapagarqually@gmail.com,CAMPO GRANDE
30644,CONDOMINIO RESIDENCIAL ORQUIDEAS,6733823220,6733156900,67999023461,CAMPIDELLI@TERRA.COM.BR,CAMPO GRANDE
99773,CONDOMINIO RESIDENCIAL PIAZZA BOULEVARD,           ,,67981128773,boulevardpiazza@gmail.com,CAMPO GRANDE
10508,CONDOMINIO RESIDENCIAL RAVENA,6732229456,,67999851983,ravenacondominioresidencial@hotmail.com,CAMPO GRANDE
31608,CONDOMINIO RESIDENCIAL SETVILLAGE I,,,67993119735,setvillage1@hotmail.com,CAMPO GRANDE
68305,CONDOMINIO RESIDENCIAL SILVESTRE IV,           ,,67991610114,kairosjcborges@gmail.com,CAMPO GRANDE
88958,CONDOMINIO RESIDENCIAL SOLAR DOS SABIAS 1,           ,,67992444665,,CAMPO GRANDE
5421,CONDOMINIO RESIDENCIAL VITALITA,6730147613,,67999618020,ESCRITORIOVITALITA@GMAIL.COM;absoluta.condominios@gmail.com,CAMPO GRANDE
92538,CONDOMINIO RIO DA PRATA,           ,,67981235659,,CAMPO GRANDE
98492,CONDOMINIO ROSSI IDEAL PARQUE DOS JATOBAS I,           ,,67996605560,gestaoparquedosjatobas2425@gmail.com,CAMPO GRANDE
76229,CONDOMINIO ROYAL OESTE RESIDENCI,           ,,67992439927,,CAMPO GRANDE
79429,CONDOMINIO SANTA CELINA 2,           ,,67984263191,,CAMPO GRANDE
23851,CONDOMINIO SHOPPING BOSQUE DOS IPES,6733045598,,,compras@bosquedosipes.com,CAMPO GRANDE
90184,CONDOMINIO SOLAR CEZANNE,           ,,,comtamares@gmail.com,CAMPO GRANDE
20090,CONDOMINIO SOLAR DAS ACACIAS,6730224448,,67993468680,,CAMPO GRANDE
72010,CONDOMINIO SOLAR DAS ALAMANDAS,           ,,67999811000,,CAMPO GRANDE
47410,CONDOMINIO SPEZIA RESIDENZIALE,6730297320,,67996831445,contasapagarqually@gmail.com;speziamonterosso@outlook.com,CAMPO GRANDE
98708,CONDOMINIO SQUARE RESIDENCE,           ,,,,CAMPO GRANDE
10556,CONDOMINIO TORRES DE ESPANA - EDIFICIO IBIZA,6733253553 ,,67999221900,,CAMPO GRANDE
56696,CONDOMINIO UPPER GRAN PARK,6732013700,,67992396611,uppercondominio@gmail.com;realtaimeadmcg@gmail.com,CAMPO GRANDE
86757,CONDOMINIO VILLA  BELA  RESIDENCE & RESORT,6734164600,,67999176633,financeiro.eclipsecontabil@gmail.com,DOURADOS
88639,CONDOMINIO VILLAGE DAS PEDRAS,6730422798,,,,CAMPO GRANDE
25903,CONDOMINIO VILLAS DAMHA,6733213344,,67933413179,adm.villascg@gmail.com,CAMPO GRANDE
56640,CONDOMINIO VILLAS DE ASTURIAS III,           ,,,,CAMPO GRANDE
88437,CONDOMINIO VIVET,6733492359,6733227200,67999551404,contasapagarqually@gmail.com,CAMPO GRANDE
65431,CONDOMIONIO PORTAL ITAYARA,           ,,67991970208,,CAMPO GRANDE
71761,CONDOMNIO EDIFCIO MAISON LAFITE,           ,,67991318438,contato@alternativaadm.com.br;alternativa04.financeiro@gmail.com,CAMPO GRANDE
83197,CONDONIMIO EDIFICIO AROEIRA,           ,,,,CAMPO GRANDE
91425,CONE FERRAGENS LTDA ME,6730275048,,,,CAMPO GRANDE
100350,CONECT BR COZINHA INDUSTRIAL,           ,,67991160055,,CAMPO GRANDE
75582,CONEXAO AGRICOLA COMERCIO DE MAQUINAS E IMPLEMENTOS LTDA,67999389296,,67996480383,,MARACAJU
101002,CONEXAO AR CONDICIONADO LTDA,6730236501,,,,CAMPO GRANDE
92782,CONFEITARIA ARABE LTDA,           ,,67981311743,confeitariaarabe1@gmail.com,CAMPO GRANDE
84174,CONFEITARIA E PADARIA MARROCOS LTDA,           ,,67996066762,,CAMAPUA
34204,CONFEITARIA FPX LTDA ME,,,67981770066,,CAMPO GRANDE
53998,CONFEITARIA VILHENA EIRELI ME,6730146677,,,,CAMPO GRANDE
26429,CONFERENCIA NACIONAL DOS BISPOS DO BRASIL,6733652347,,67992270407,bcapistrano@arqcgr.org.br,CAMPO GRANDE
74098,CONFIANÇA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS E BEBIDAS LTDA,6732511722,,67984022027,confiancadist2016@gmail.com,JARDIM
76706,CONFLORA INDUSTRIA E COMERCIO DE MADEIRAS LTDA,           ,,67996435275,reflorestadora@conflora.com.br,PONTA PORA
98689,CONFORTO NATURAL KIDS,           ,,67999828140,nestorraulino@gmail.com,CAMPO GRANDE
70462,CONFRARIA DA PIZZA EIRELI,6733875998,,67984731267,diekson.matos@hotmail.com,CAMPO GRANDE
85916,CONFRORTO NATURAL KIDS COMERCIO DE ROUPAS LTDA,           ,,67999084448,confrortonaturalkids@gmail.com,CAMPO GRANDE
72254,CONGELO LTDA,           ,,67984035420,,CAMPO GRANDE
2326,CONGREGACAO CRISTA NO BRASIL,6733421171 ,6733421171,67984647923,COMPRASCCBMS@GMAIL.COM,CAMPO GRANDE
95549,CONGREGACAO CRISTA NO BRASIL,6732541639,,67998388212,joaoc.dias@cgr.congregacao.org.br;faturamento@panan.com.br,SONORA
84379,CONGREGACAO CRISTA NO BRASIL,           ,,67999777907,carnelos30@gmail.com,CAMAPUA
50334,CONGREGACAO CRISTA NO BRASIL,           ,,67999641500,u.co@uol.com.br,COSTA RICA
79612,CONGREGACAO DAS IRMAS DO APOST. CATOLICO PALOTINAS,67996556322,,,,CAMPO GRANDE
95358,CONGREGAÇÃO MISSIONARIA DO SANTISMO REDENTOR,           ,,,,CAMPO GRANDE
19121,CONGREGACAO MISSIONARIAS FILHAS DA SAG FAM DE NAZARE,6733852268,,67981088665,,CAMPO GRANDE
46935,CONJUNTO RESIDENCIAL DOMINICA,           ,,67992253882,financeiro@alternativaadm.com.br,CAMPO GRANDE
96565,CONLAV CONSULTORIA EM LAVANDERIAS LTDA,           ,,67991094169,,CAMPO GRANDE
31134,CONQUISTA COMERCIO DE ALIMENTOS LTDA ME,6732361319,6732361319,67993418921,,NIOAQUE
100470,CONS. REG. DE TECNICOS EM RADIOLOGIA DA 12ª REGIAO MS/MT,6733250483,,67991203953,gabinete@crtr12radiologia.com.br,CAMPO GRANDE
22145,CONSALEGIS CONSULTORIA ADMISTRATIVA TRIBUTARIA LTDA -EPP,6733268370,,,secretaria@abassociados.adv.br,CAMPO GRANDE
63187,CONSELHO CENTRAL DE CAMPO GRANDE,6733835818,,67996958329,secretariacccgssvp@gmail.com,CAMPO GRANDE
71766,CONSELHO DA COMUNICACAO MS,           ,,67996485685,cpa3_saa@pm.ms.gov.br,ANASTACIO
17438,CONSELHO DA COMUNIDADE DE CAMPO GRANDE MS,6730427646,,,,CAMPO GRANDE
85692,CONSELHO DE ARQUITETURA E URBANISMO DE MATO GROSSO DO SUL,6733067848,,67999776352,,CAMPO GRANDE
52070,CONSELHO DE SEGURANÇA CORUMBA E LADARIO/MS CONSECOL,6732349900,,,glaucemelloms@hotmail.com,CORUMBA
79410,CONSELHO DE SEGURANÇA DA COMARCA DE JARDIM -MS,           ,,67992860612,,JARDIM
71332,CONSELHO DE SEGURANCA DE MARACAJU - CONSEMA,6734544141,,67999769800,,MARACAJU
50566,CONSELHO METROPOLITANO DE MATO GROSSO DO SUL DA SSVP,6732041645,,67991865401,,CAMPO GRANDE
70326,CONSELHO REG. DE ADMINISTRACAO DE MATO GROSSO DO SUL,6733160300,,67984782263,,CAMPO GRANDE
66867,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DE MATO GROSSO DO SUL,6733311655,,,administrativo@crmvms.org.br,CAMPO GRANDE
72214,CONSELHO REGIONAL DE ODONTOLOGIA DE MS,6733210149,,,gerencia@croms.org.br;presidencia@croms.org.br,CAMPO GRANDE
69597,CONSORCIO CG,           ,,,,CAMPO GRANDE
27955,CONSORCIO GUAICURUS,6733166600,67991099097,67993238159,controle1@jaguartransporte.com.br,CAMPO GRANDE
96077,CONSORCIO SP RODOVIAS,,,11996556598,eduardo@astec.eng.br;gustavo.abrao@astec.eng.br,SAO JOSE DO RIO PRET
9799,CONSTANCIA TOLEDO DOS SANTOS REIS,,6733615289 ,67999244055,,CAMPO GRANDE
61178,CONSTANTE VERONKA,           ,,67999192976,,SIDROLANDIA
60916,CONSTRUA TUDO COMERCIO DE MATERIAIS ELETRICOS HIDRAULICOS E COMBATE AO INCENDIO,           ,,67984681516,construatudo@hotmail.com,CAMPO GRANDE
64927,CONSTRUENG ENGENHARIA EIRELI - EPP,67992209027,,,,CAMPO GRANDE
61324,CONSTRUFARE ENGENHARIA LTDA,6735654426,,67996628989,compras@construfareengeharia.com.br,APARECIDA DO TABOADO
77550,CONSTRUIRSEG CONSTRUÇOES E SEGURANÇA EIRELI ME,           ,,67992750065,construirseg@gmail.com,CAMPO GRANDE
52871,CONSTRUPORTO MATERIAIS PARA CONSTRUCAO LTDA,6733558676,,67998332532,,CAMPO GRANDE
6311,CONSTRUTORA ALVORADA LTDA,67992076419,,67981574061,alvorada@construtoraalvorada.com.br,CAMPO GRANDE
65348,CONSTRUTORA B&C LTDA,           ,,67999128390,,CAMPO GRANDE
65063,CONSTRUTORA BAHIA SUL LTDA,           ,,67992814811,,SIDROLANDIA
91080,CONSTRUTORA GOMES LTDA,6732391402,,67998098326,construtoragomes@gomesconstrutora.com.br,AGUA CLARA
95722,CONSTRUTORA INDUSTRIAL SAO LUIZ SA,6733156900,,67999023461,saoluiz@vsp.com.br,CAMPO GRANDE
61348,CONSTRUTORA JLC LTDA,6730284025,,,,CAMPO GRANDE
74767,CONSTRUTORA LUIZ COSTA LTDA,           ,,84999091505,,MARACAJU
4374,CONSTRUTORA MAKSOUD RAHE LTDA,6733518122 ,,,borgato@maksoudrahe.com.br,CAMPO GRANDE
97036,CONSTRUTORA MOSAICO LTDA,           ,,67999603454,fiscal@bellincanta.com,CHAPADAO DO SUL
15120,CONSTRUTORA SARAIVA DE REZENDE LTDA,6730441070,,,compras@saraivaderezende.com.br,CAMPO GRANDE
63398,CONSTRUTORA SINARCO LTDA,,,67991967932,,JOAO PINHEIRO
43030,CONSUELO MARIA DE SOUZA GOMES MAIA,           ,,67999814406,,CAMPO GRANDE
51197,CONSUELO MARIA GOMES,           ,,67996168141,,CAMPO GRANDE
101254,CONSUELO SIMONE GALINA,           ,,14998659480,,CAMPO GRANDE
100759,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,           ,,67992917397,,CAMPO GRANDE
27,CONSUMIDOR FINAL,           ,,,,CAMPO GRANDE
11423,CONSVANM CONSTRUTORA E INCORPORADORA LTDA,,,67999812579,tpato@terra.com.br,CAMPO GRANDE
84389,CONTALEX PRIME ORGANIZAÇÃO CONTABIL LTDA,           ,,67984069008,michael@contalex-ms.com.br,CAMPO GRANDE
92163,CONTAMARES CONTABILIDADE S/S LTDA,6733864632,,67999414632,CONTAMARES@GMAIL.COM,CAMPO GRANDE
61619,CONTRAFO COMERCIO DE MATERIAIS ELETRICOS LTDA,6733525700,,,contrafolojacg@terra.com.br,CAMPO GRANDE
68718,CONTRAFO COMERCIO DE MATERIAIS ELETRICOS LTDA,6730442500,,67981780934,contrafolojamarechal@terra.com.br,CAMPO GRANDE
22177,CONTRAFO COMERCIO E CONSTRUCOES ELETROMECANICA LTDA,6733855694,6733860712,67996982976,douglas.contrafo@terra.com.br,CAMPO GRANDE
47872,CONTROL MS COTROLES DEVETORES E PRAGAS EIRELI,6733225638,,67998845656,controlms@hotmail.com,CAMPO GRANDE
46652,CONTROLE CONTABILIDADE E ACESSORIA LTDA,6733832800,,,marlene@controle.cnt.br,CAMPO GRANDE
90855,CONTROLLER ASSESSORIA CONTABIL CRIVELLI E INFRAN,           ,,67992623607,,CAMPO GRANDE
63091,CONTTACTO ACESSORIA CONTABIL LTDA,6733212916,,67992338181,,CAMPO GRANDE
72054,CONTTRADE SISTEMAS PARA GESTAO LTDA,,,,financeiro@conttradesistemas.com.br,CAMPO GRANDE
40707,CONVENCAO BATISTA NACIONAL EM MATO GROSSO DO SUL,           ,,67996011072,,CAMPO GRANDE
97978,CONVENCAO BATISTA SUL MATO GROSSENSE,6733520602,,,financeiro@batistasms.com.br,CAMPO GRANDE
92181,CONVENIENCIA  E CAFETERIA PRACA LTDA,           ,,67996447114,,DOURADOS
71069,CONVENIENCIA  FIGUEIRA -EIRELI,           ,,67679963583,,CAMPO GRANDE
82305,CONVENIENCIA CASA QUEBRADA,           ,,67998304427,,BANDEIRANTES
74126,CONVENIENCIA DO ALEMAO LTDA,67981211593,,67991273783,JP_1809@HOTMAIL.COM,CAMPO GRANDE
83092,CONVENIENCIA DO AMIGAO,           ,,67996423565,,CAMPO GRANDE
98993,CONVENIENCIA DO BATATA,           ,,,,CORUMBA
100709,CONVENIENCIA DO LAGO LTDA,67999442690,,67999442690,,CAMPO GRANDE
90676,CONVENIENCIA DUFF BEER LTDA,           ,,67999561763,duffbeerms@hotmail.com,SIDROLANDIA
101187,CONVENIENCIA ECOLOGICO LTDA EPP,6740628100,,,,CAMPO GRANDE
73998,CONVENIENCIA INDEPENDENCIA LTDA,6735961913,,67981212199,guaira.comercial@terra.com.br,CASSILANDIA
2919,CONVENIENCIA JANDAIA LTDA ME,,,67992938737,,CAMPO GRANDE
49087,CONVENIENCIA JATOBA LTDA ME,           ,,67991030624,,JARAGUARI
73682,CONVENIENCIA JM,           ,,67993112124,silmara.khalifa@gmail.com,CAMPO GRANDE
98962,CONVENIENCIA MAYARA LTDA,           ,,19999269105,,RIBAS DO RIO PARDO
90253,CONVENIENCIA MILHOMEM,           ,,67992955362,,CAMPO GRANDE
74498,CONVENIENCIA PORTO CARREIRO LTDA,           ,,,,CORUMBA
58614,CONVENIENCIA RIO BRANCO LTDA,6734542085,,67998261130,nfe@copasul.coop.br;compras@copasul.coop.br,MARACAJU
57947,CONVENIENCIA TEMPLO DO CHURRASCO EIRELI,6734310309,,,templodochurrasco.pp@gmail.com,PONTA PORA
101298,CONVENIENCIA TRES FIGUEIRAS LTDA,6740628100,,67998670390,amomfinanceiro@redefaleiros.com.br,DOURADOS
74590,CONVENIENCIA WA LTDA,           ,,67981190022,andreayqueiroz@hotmail.com,NIOAQUE
101288,CONVENIRNCIA  AFONSO PENA LTDA,6740628250,,67998670390,ampmfinanceiro@redefaleiros.com.br,CAMPO GRANDE
87419,COOK EMPREENDIMENTOS EM ALIMENTACAO COLETIVA LTDA,           ,,31996140292,,CAMPO GRANDE
71904,COOK EMPRENDIMENTO EM ALIMENTACAO COLETIVA LTDA,           ,,31996140276,juniocesar@cookpontoal.com.br,BELO HORIZONTE
86643,COOKIE GUYS LTDA,6730423600,,67992694748,,CAMPO GRANDE
86249,COOKIE GUYS LTDA,           ,,67992694748,AGUIADOURADADOCUMENTOS@GMAIL.COM,CAMPO GRANDE
38900,COOP DE CRED DE LIVRE ADM DE ASSOC CELEIRO CENTRO OESTE SICREDI CEL. CENTRO OEST,           ,,67998628482,juliana_bsouza@sicredi.com.br,SAO GABRIEL DO OESTE
18212,COOP TRANSP ROD PASSAG ENC VANS PANTANAL,6733251122,,,,CAMPO GRANDE
59057,"COOP. CRED POUP E INVEST. UNIAO EST DE MS TO E OESTE DA BA, SICREDI UNIAO MS/TO",6733112102,,67999052970,fernanda_seganfredo@sicredi.com.br,CAMPO GRANDE
30348,COOP. DE CREDITO DE LIVRE ADMISSAO DE ASSOC. DE C. GRANDE E REGIAO - SICREDI CG,6733221400,6733211800,67999032446,danielly_brandao@sicredi.com.br,CAMPO GRANDE
80503,"COOP. DE CREDITO, POUP. E INVEST. DO CENTRO SUL DE MS - SICREDI CENTRO SUL MS",6734164100,,67998079461,,JATEI
96629,"COOP. DE CRÉDITO, POUPANCA E INV. DO CENTRO SUL DE MS E DA  BA.",6734351319,,67991426244,,ANTONIO JOAO
10525,COOP. DOS COND. AUT. DE VEI. ROD. E TAXI DE CG MS,6733611111 ,6733581198,67992735218,,CAMPO GRANDE
53598,"COOP.DE CREDITO, POUPANCA E INVEST.PANTANAL DO MS",6734545885,,67999731227,carina_arce@sicredi.com.br,MARACAJU
